3477440714.467853	0	0	1	-1.2283375E+0	2.3268988E-1	2.2395983E+0	7.6927565E-3	1.9391186E-2	3.4295881E-2	-1.2283375E+0	2.3268988E-1	2.2395983E+0	7.6927565E-3	1.9391186E-2	3.4295881E-2	-3.4051856E+1	1.5546124E+1	6.1820666E+2	1.3052357E+3	-1.9863251E+3	1.0844950E+3	-1.1610853E+0	2.3965951E-1	1.0815042E+0	2.7990373E+0	1.9318226E+0	1.4890662E+0	-1.1610852E+0	2.3965958E-1	1.0815049E+0	2.7990374E+0	1.9318229E+0	1.4890664E+0	-2.3221704E+1	4.7931917E+0	1.0815049E+1	2.7990374E+2	1.9318229E+2	1.4890664E+2
3477440753.755853	0	0	2	-1.2280919E+0	2.3264270E-1	2.2391502E+0	7.6912180E-3	1.9387310E-2	3.4289022E-2	-1.2283375E+0	2.3268988E-1	2.2395983E+0	7.6927565E-3	1.9391186E-2	3.4295881E-2	-3.4051856E+1	1.5546124E+1	6.1820666E+2	1.3052357E+3	-1.9863251E+3	1.0844950E+3	-1.1610853E+0	2.3965951E-1	1.0815042E+0	2.7990373E+0	1.9318226E+0	1.4890662E+0	-1.1610852E+0	2.3965958E-1	1.0815049E+0	2.7990374E+0	1.9318229E+0	1.4890664E+0	-2.3221704E+1	4.7931917E+0	1.0815049E+1	2.7990374E+2	1.9318229E+2	1.4890664E+2
3477440807.538853	0	0	3	-1.2229339E+0	2.3166496E-1	2.2297456E+0	7.6589149E-3	1.9305886E-2	3.4145008E-2	-1.2283375E+0	2.3268988E-1	2.2395983E+0	7.6927565E-3	1.9391186E-2	3.4295881E-2	-3.4051856E+1	1.5546124E+1	6.1820666E+2	1.3052357E+3	-1.9863251E+3	1.0844950E+3	-1.1608761E+0	2.3959920E-1	1.0812712E+0	2.7984744E+0	1.9314181E+0	1.4887645E+0	-1.1610852E+0	2.3965958E-1	1.0815049E+0	2.7990374E+0	1.9318229E+0	1.4890664E+0	-2.3221704E+1	4.7931917E+0	1.0815049E+1	2.7990374E+2	1.9318229E+2	1.4890664E+2
3477440832.761853	0	0	4	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0
3477440859.312852	0	0	5	1.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	1.0000008E+0	3.4892141E-7	4.5698406E-7	1.1019836E-18	-6.1019253E-18	1.0081730E-17	3.6277972E+1	8.6344936E-2	1.4348306E+1	2.1339368E+0	-1.8119273E+2	1.6584690E-2	9.5136910E-1	9.5136910E-1	8.9417686E-3	8.9278598E-3	8.9278598E-3	8.9278598E-3	9.5136910E-1	9.5136910E-1	8.9417686E-3	8.9278598E-3	8.9278598E-3	8.9278598E-3	1.9027382E+1	1.9027382E+1	8.9417686E-2	8.9278598E-1	8.9278598E-1	8.9278598E-1
3477440875.442852	0	0	6	1.0000000E+0	1.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	1.0000020E+0	1.0000023E+0	1.3645142E-7	-8.2949727E-18	2.3931059E-18	-2.2137817E-17	3.6749810E+1	1.0042070E+1	1.9569077E+1	2.4014618E+2	-2.1609552E+2	-1.1112876E+1	9.5813263E-1	9.5813263E-1	9.7516929E-1	1.7854297E-2	1.7854297E-2	1.7854297E-2	9.5813263E-1	9.5813263E-1	9.7516929E-1	1.7854297E-2	1.7854297E-2	1.7854297E-2	1.9162653E+1	1.9162653E+1	9.7516929E+0	1.7854297E+0	1.7854297E+0	1.7854297E+0
3477440889.002852	0	0	7	1.0000000E+0	1.0000000E+0	1.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	1.0000019E+0	1.0000018E+0	1.0000007E+0	-1.8821102E-17	7.6579035E-18	-3.5470287E-17	5.3735265E+1	1.7954552E+1	3.2469566E+2	3.7487823E+2	-3.5136858E+3	4.0984943E+1	1.2702728E+0	1.2702728E+0	1.2382368E+0	1.0175412E+0	1.0175412E+0	1.0175412E+0	1.2702728E+0	1.2702728E+0	1.2382368E+0	1.0175412E+0	1.0175412E+0	1.0175412E+0	2.5405456E+1	2.5405456E+1	1.2382368E+1	1.0175412E+2	1.0175412E+2	1.0175412E+2
3477440921.705853	0	0	8	1.0000000E+0	1.0000000E+0	1.0000000E+0	1.0000000E-2	0.0000000E+0	0.0000000E+0	1.0000000E+0	9.9999965E-1	1.0000000E+0	9.9983636E-3	-1.1976958E-11	1.7909834E-13	5.3874819E+1	2.1043412E+1	3.2631165E+2	1.6602115E+3	-3.5237205E+3	-4.8622505E+1	1.3490247E+0	1.1963195E+0	1.4777729E+0	1.0205880E+0	1.2604768E+0	7.8070019E-1	1.3490117E+0	1.1963315E+0	1.4777338E+0	1.0205874E+0	1.2604369E+0	7.8073881E-1	2.6980235E+1	2.3926630E+1	1.4777338E+1	1.0205874E+2	1.2604369E+2	7.8073881E+1
3477440942.205853	0	0	9	1.0000000E+0	1.0000000E+0	1.0000000E+0	1.0000000E-2	-1.0000000E-2	0.0000000E+0	1.0000000E+0	9.9999981E-1	1.0000000E+0	1.0000000E-2	-1.0000000E-2	2.8079831E-13	5.6760928E+1	2.1740334E+1	3.5948151E+2	1.6722243E+3	-6.2027470E+3	1.4119939E+0	1.3863603E+0	1.2354742E+0	1.4832415E+0	7.4384714E-1	1.5632894E+0	1.0835299E+0	1.3863603E+0	1.2354742E+0	1.4832415E+0	7.4384714E-1	1.5632894E+0	1.0835299E+0	2.7727205E+1	2.4709483E+1	1.4832415E+1	7.4384714E+1	1.5632894E+2	1.0835299E+2
3477440955.017853	0	0	10	1.0000000E+0	1.0000000E+0	1.0000000E+0	1.0000000E-2	-1.0000000E-2	-1.0000000E-2	9.9999994E-1	1.0000002E+0	9.9999998E-1	1.0000000E-2	-1.0000002E-2	-1.0000000E-2	5.7229075E+1	2.0901838E+1	3.5896294E+2	1.7098092E+3	-6.1463352E+3	-3.0314657E+2	1.6214010E+0	1.0135317E+0	1.4817788E+0	7.5296106E-1	1.5627305E+0	1.0687535E+0	1.6214010E+0	1.0135317E+0	1.4817788E+0	7.5296106E-1	1.5627305E+0	1.0687535E+0	3.2428020E+1	2.0270633E+1	1.4817788E+1	7.5296106E+1	1.5627305E+2	1.0687535E+2
