3477440518.343853	0	0	0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-8.7513809E+0	-4.6045311E+0	-5.8886833E+0	1.4643653E-4	6.6371178E-4	-3.9271738E-4	1.7558888E+0	-1.7332691E-1	3.8393525E+1	2.0645853E+1	-1.2806513E+2	-5.1177940E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-9.9057350E+0	-9.9257205E+0	-5.0101840E+0	-4.9037483E+0	-4.9376425E+0	-4.9412922E+0	4.8109733E+0	4.1350823E+0	3.8416504E+0	1.5575535E+1	9.8170603E+0	1.0657030E+1
3477440518.843853	0	0	0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-8.7513809E+0	-4.6045311E+0	-5.8886833E+0	1.4643653E-4	6.6371178E-4	-3.9271738E-4	1.7558888E+0	-1.7332691E-1	3.8393525E+1	2.0645853E+1	-1.2806513E+2	-5.1177940E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-9.9057350E+0	-9.9257205E+0	-5.0101840E+0	-4.9037483E+0	-4.9376425E+0	-4.9412922E+0	4.8109733E+0	4.1350823E+0	3.8416504E+0	1.5575535E+1	9.8170603E+0	1.0657030E+1
3477440519.343853	0	0	0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-8.7513809E+0	-4.6045311E+0	-5.8886833E+0	1.4643653E-4	6.6371178E-4	-3.9271738E-4	1.7558888E+0	-1.7332691E-1	3.8393525E+1	2.0645853E+1	-1.2806513E+2	-5.1177940E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-9.9057350E+0	-9.9257205E+0	-5.0101840E+0	-4.9037483E+0	-4.9376425E+0	-4.9412922E+0	4.8109733E+0	4.1350823E+0	3.8416504E+0	1.5575535E+1	9.8170603E+0	1.0657030E+1
3477440519.843853	0	0	0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-8.7513809E+0	-4.6045311E+0	-5.8886833E+0	1.4643653E-4	6.6371178E-4	-3.9271738E-4	1.7558888E+0	-1.7332691E-1	3.8393525E+1	2.0645853E+1	-1.2806513E+2	-5.1177940E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-9.9057350E+0	-9.9257205E+0	-5.0101840E+0	-4.9037483E+0	-4.9376425E+0	-4.9412922E+0	4.8109733E+0	4.1350823E+0	3.8416504E+0	1.5575535E+1	9.8170603E+0	1.0657030E+1
3477440520.343853	0	0	0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-8.7513809E+0	-4.6045311E+0	-5.8886833E+0	1.4643653E-4	6.6371178E-4	-3.9271738E-4	1.7558888E+0	-1.7332691E-1	3.8393525E+1	2.0645853E+1	-1.2806513E+2	-5.1177940E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-9.9057350E+0	-9.9257205E+0	-5.0101840E+0	-4.9037483E+0	-4.9376425E+0	-4.9412922E+0	4.8109733E+0	4.1350823E+0	3.8416504E+0	1.5575535E+1	9.8170603E+0	1.0657030E+1
3477440520.843853	0	0	0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-8.7513809E+0	-4.6045311E+0	-5.8886833E+0	1.4643653E-4	6.6371178E-4	-3.9271738E-4	1.7558888E+0	-1.7332691E-1	3.8393525E+1	2.0645853E+1	-1.2806513E+2	-5.1177940E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-9.9057350E+0	-9.9257205E+0	-5.0101840E+0	-4.9037483E+0	-4.9376425E+0	-4.9412922E+0	4.8109733E+0	4.1350823E+0	3.8416504E+0	1.5575535E+1	9.8170603E+0	1.0657030E+1
3477440521.343853	0	0	0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-8.7513809E+0	-4.6045311E+0	-5.8886833E+0	1.4643653E-4	6.6371178E-4	-3.9271738E-4	1.7558888E+0	-1.7332691E-1	3.8393525E+1	2.0645853E+1	-1.2806513E+2	-5.1177940E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-9.9057350E+0	-9.9257205E+0	-5.0101840E+0	-4.9037483E+0	-4.9376425E+0	-4.9412922E+0	4.8109733E+0	4.1350823E+0	3.8416504E+0	1.5575535E+1	9.8170603E+0	1.0657030E+1
3477440521.843853	0	0	0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-8.7513809E+0	-4.6045311E+0	-5.8886833E+0	1.4643653E-4	6.6371178E-4	-3.9271738E-4	1.7558888E+0	-1.7332691E-1	3.8393525E+1	2.0645853E+1	-1.2806513E+2	-5.1177940E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-9.9057350E+0	-9.9257205E+0	-5.0101840E+0	-4.9037483E+0	-4.9376425E+0	-4.9412922E+0	4.8109733E+0	4.1350823E+0	3.8416504E+0	1.5575535E+1	9.8170603E+0	1.0657030E+1
3477440522.343853	0	0	0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-8.7513809E+0	-4.6045311E+0	-5.8886833E+0	1.4643653E-4	6.6371178E-4	-3.9271738E-4	1.7558888E+0	-1.7332691E-1	3.8393525E+1	2.0645853E+1	-1.2806513E+2	-5.1177940E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-9.9057350E+0	-9.9257205E+0	-5.0101840E+0	-4.9037483E+0	-4.9376425E+0	-4.9412922E+0	4.8109733E+0	4.1350823E+0	3.8416504E+0	1.5575535E+1	9.8170603E+0	1.0657030E+1
3477440522.843853	0	0	0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-8.7513809E+0	-4.6045311E+0	-5.8886833E+0	1.4643653E-4	6.6371178E-4	-3.9271738E-4	1.7558888E+0	-1.7332691E-1	3.8393525E+1	2.0645853E+1	-1.2806513E+2	-5.1177940E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	0.0000000E+0	-9.9057350E+0	-9.9257205E+0	-5.0101840E+0	-4.9037483E+0	-4.9376425E+0	-4.9412922E+0	4.8109733E+0	4.1350823E+0	3.8416504E+0	1.5575535E+1	9.8170603E+0	1.0657030E+1
