0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	-2.114770E-03	-4.995956E-03	-7.686275E-04	1.072272E-04	-7.318145E-04	-1.305628E-04	3.688409E-03	-5.202538E-03	-1.571055E-03	1.714308E-04	-4.488294E-03	-1.128887E-04	-7.917949E-03	-4.789375E-03	3.380037E-05	4.302359E-05	3.024665E-03	-1.482369E-04	-5.975442E+01	3.941803E+01	1.406357E+02	5.650550E+02	-1.235964E+03	-2.084512E+02	-7.237397E+01	3.992238E+01	1.461035E+02	5.823706E+02	-1.022732E+03	1.625911E+02	1.261954E+01	-5.043551E-01	-5.467757E+00	-1.731564E+01	-2.132313E+02	-3.710423E+02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.158261E-03	2.654026E-03	3.587283E-03	5.728122E-02	6.132916E-03	4.480657E-03	-3.205466E-03	-4.686795E-03	2.960974E-03	3.975457E-02	4.747304E-03	4.339590E-03	2.378677E+01	5.291358E+01	4.155188E+01	5.684794E+01	6.997022E+01	-1.657866E+01	4.776196E+01	-3.453695E+01	-3.990216E-01	-1.839784E+01	-9.699721E+00	1.863841E+01
0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	-2.136802E-03	-4.959416E-03	-7.627871E-04	1.068711E-04	-7.272590E-04	-1.361980E-04	3.664963E-03	-5.083805E-03	-1.556383E-03	1.718395E-04	-4.481523E-03	-1.192706E-04	-7.938568E-03	-4.835028E-03	3.080912E-05	4.190269E-05	3.027005E-03	-1.531254E-04	-5.969953E+01	3.949773E+01	1.407196E+02	5.659518E+02	-1.236523E+03	-2.076775E+02	-7.238526E+01	4.000011E+01	1.461727E+02	5.832112E+02	-1.023075E+03	1.632364E+02	1.268573E+01	-5.023863E-01	-5.453157E+00	-1.725935E+01	-2.134484E+02	-3.709139E+02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.146792E-03	2.699236E-03	3.648569E-03	5.720698E-02	6.139213E-03	4.482674E-03	-3.202525E-03	-4.725070E-03	2.951176E-03	3.978236E-02	4.742368E-03	4.345574E-03	2.380059E+01	5.291147E+01	4.163163E+01	5.685723E+01	7.003016E+01	-1.660336E+01	4.778104E+01	-3.448641E+01	-3.968379E-01	-1.842304E+01	-9.681157E+00	1.863756E+01
0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	-2.097182E-03	-5.012294E-03	-7.767079E-04	1.070450E-04	-7.274914E-04	-1.329357E-04	3.714435E-03	-5.182376E-03	-1.573818E-03	1.720367E-04	-4.485827E-03	-1.129337E-04	-7.908800E-03	-4.842213E-03	2.040178E-05	4.205321E-05	3.030844E-03	-1.529376E-04	-5.963688E+01	3.944963E+01	1.406340E+02	5.656802E+02	-1.236145E+03	-2.079071E+02	-7.235030E+01	3.995159E+01	1.460895E+02	5.828970E+02	-1.022474E+03	1.630559E+02	1.271342E+01	-5.019627E-01	-5.455469E+00	-1.721688E+01	-2.136705E+02	-3.709630E+02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.129790E-03	2.624099E-03	3.603796E-03	5.724611E-02	6.129293E-03	4.471215E-03	-3.173379E-03	-4.694665E-03	2.948264E-03	3.982232E-02	4.738475E-03	4.340238E-03	2.380182E+01	5.287379E+01	4.158183E+01	5.682572E+01	7.000433E+01	-1.660446E+01	4.780072E+01	-3.447699E+01	-3.963086E-01	-1.844379E+01	-9.673929E+00	1.863960E+01
0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	-2.155150E-03	-4.933291E-03	-7.639382E-04	1.074658E-04	-7.297089E-04	-1.407332E-04	3.621952E-03	-5.052835E-03	-1.568246E-03	1.716106E-04	-4.488686E-03	-1.311979E-04	-7.932252E-03	-4.813746E-03	4.036947E-05	4.332112E-05	3.029268E-03	-1.502686E-04	-5.972929E+01	3.947981E+01	1.406985E+02	5.654926E+02	-1.235893E+03	-2.080271E+02	-7.239366E+01	3.997472E+01	1.461401E+02	5.826921E+02	-1.022627E+03	1.630501E+02	1.266436E+01	-4.949115E-01	-5.441550E+00	-1.719949E+01	-2.132652E+02	-3.710772E+02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.139911E-03	2.801312E-03	3.603473E-03	5.728907E-02	6.137563E-03	4.482527E-03	-3.201706E-03	-4.702433E-03	2.965097E-03	3.982167E-02	4.762180E-03	4.351672E-03	2.380647E+01	5.291480E+01	4.160658E+01	5.682420E+01	6.999135E+01	-1.656087E+01	4.778164E+01	-3.450932E+01	-3.891746E-01	-1.840861E+01	-9.681840E+00	1.864026E+01
0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	-2.101450E-03	-5.007072E-03	-7.688324E-04	1.069818E-04	-7.318440E-04	-1.340740E-04	3.708109E-03	-5.176009E-03	-1.566936E-03	1.719483E-04	-4.487539E-03	-1.146107E-04	-7.911009E-03	-4.838134E-03	2.927154E-05	4.201523E-05	3.023851E-03	-1.535372E-04	-5.961169E+01	3.947412E+01	1.407400E+02	5.661881E+02	-1.236276E+03	-2.071063E+02	-7.232678E+01	3.999917E+01	1.461368E+02	5.832082E+02	-1.022837E+03	1.636167E+02	1.271509E+01	-5.250570E-01	-5.396880E+00	-1.702005E+01	-2.134398E+02	-3.707230E+02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.132793E-03	2.642592E-03	3.602832E-03	5.727545E-02	6.138425E-03	4.481098E-03	-3.178604E-03	-4.705237E-03	2.944405E-03	3.973935E-02	4.736659E-03	4.338783E-03	2.381259E+01	5.283849E+01	4.163143E+01	5.684552E+01	7.001396E+01	-1.659227E+01	4.779405E+01	-3.446903E+01	-4.202847E-01	-1.842808E+01	-9.614030E+00	1.862845E+01
0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	-2.132735E-03	-5.019682E-03	-7.688744E-04	1.081402E-04	-7.266592E-04	-1.312231E-04	3.666366E-03	-5.209965E-03	-1.558123E-03	1.750185E-04	-4.484708E-03	-1.109053E-04	-7.931837E-03	-4.829399E-03	2.037400E-05	4.126197E-05	3.031389E-03	-1.515409E-04	-5.971030E+01	3.949390E+01	1.406822E+02	5.659272E+02	-1.235168E+03	-2.077212E+02	-7.239473E+01	4.000010E+01	1.460400E+02	5.828323E+02	-1.022268E+03	1.633505E+02	1.268443E+01	-5.061920E-01	-5.357808E+00	-1.690507E+01	-2.129002E+02	-3.710717E+02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.192494E-03	2.659195E-03	3.608669E-03	5.724705E-02	6.157448E-03	4.470870E-03	-3.202166E-03	-4.708377E-03	2.947989E-03	3.982943E-02	4.735453E-03	4.344795E-03	2.381717E+01	5.290447E+01	4.163220E+01	5.680421E+01	6.994493E+01	-1.660141E+01	4.780070E+01	-3.450753E+01	-4.009093E-01	-1.838758E+01	-9.618154E+00	1.863591E+01
0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	-2.118272E-03	-4.964230E-03	-7.728641E-04	1.044218E-04	-7.349451E-04	-1.353058E-04	3.676402E-03	-5.125183E-03	-1.587539E-03	1.687992E-04	-4.492815E-03	-1.194535E-04	-7.912947E-03	-4.803277E-03	4.181076E-05	4.004442E-05	3.022925E-03	-1.511582E-04	-5.974922E+01	3.950292E+01	1.406989E+02	5.657415E+02	-1.236662E+03	-2.072931E+02	-7.241236E+01	4.002473E+01	1.461597E+02	5.830973E+02	-1.023052E+03	1.633659E+02	1.266314E+01	-5.218149E-01	-5.460745E+00	-1.735583E+01	-2.136108E+02	-3.706590E+02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.137197E-03	2.700662E-03	3.606329E-03	5.732403E-02	6.110913E-03	4.483533E-03	-3.191471E-03	-4.690565E-03	2.952169E-03	3.973962E-02	4.738350E-03	4.359363E-03	2.380978E+01	5.293183E+01	4.165807E+01	5.684911E+01	6.999528E+01	-1.659086E+01	4.775714E+01	-3.448670E+01	-4.169528E-01	-1.843146E+01	-9.669967E+00	1.863996E+01
0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	-2.103661E-03	-4.967712E-03	-7.678716E-04	1.070589E-04	-7.259101E-04	-1.335774E-04	3.717415E-03	-5.126038E-03	-1.550917E-03	1.715492E-04	-4.481848E-03	-1.192128E-04	-7.924738E-03	-4.809385E-03	1.517364E-05	4.256861E-05	3.030028E-03	-1.479420E-04	-5.973217E+01	3.947547E+01	1.406663E+02	5.659808E+02	-1.234741E+03	-2.077219E+02	-7.241974E+01	3.999255E+01	1.460273E+02	5.831213E+02	-1.021851E+03	1.631425E+02	1.268758E+01	-5.170803E-01	-5.361075E+00	-1.714047E+01	-2.128893E+02	-3.708644E+02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.099196E-03	2.652008E-03	3.609081E-03	5.721682E-02	6.143888E-03	4.490133E-03	-3.213142E-03	-4.690451E-03	2.943476E-03	3.980630E-02	4.734536E-03	4.331218E-03	2.381531E+01	5.293370E+01	4.162440E+01	5.676846E+01	6.999270E+01	-1.663261E+01	4.778856E+01	-3.449230E+01	-4.122304E-01	-1.838487E+01	-9.634458E+00	1.864817E+01
0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	-2.114416E-03	-4.980044E-03	-7.739570E-04	1.063672E-04	-7.296487E-04	-1.323351E-04	3.700764E-03	-5.165590E-03	-1.573377E-03	1.710899E-04	-4.490917E-03	-1.183415E-04	-7.929596E-03	-4.794498E-03	2.546283E-05	4.164449E-05	3.031620E-03	-1.463287E-04	-5.974457E+01	3.950536E+01	1.406119E+02	5.657799E+02	-1.235443E+03	-2.076634E+02	-7.239457E+01	4.001687E+01	1.460659E+02	5.831114E+02	-1.022251E+03	1.634378E+02	1.265000E+01	-5.115067E-01	-5.453960E+00	-1.733147E+01	-2.131914E+02	-3.711012E+02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.124453E-03	2.670758E-03	3.587006E-03	5.731334E-02	6.133166E-03	4.483860E-03	-3.221356E-03	-4.681220E-03	2.947439E-03	3.983744E-02	4.742781E-03	4.348315E-03	2.381478E+01	5.290808E+01	4.165023E+01	5.679523E+01	6.998039E+01	-1.660776E+01	4.779031E+01	-3.453344E+01	-4.064258E-01	-1.839718E+01	-9.698996E+00	1.864282E+01
0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	-2.115460E-03	-5.017295E-03	-7.793766E-04	1.066194E-04	-7.321707E-04	-1.250374E-04	3.709104E-03	-5.234984E-03	-1.582299E-03	1.712053E-04	-4.491293E-03	-1.049043E-04	-7.940024E-03	-4.799606E-03	2.354613E-05	4.203352E-05	3.026952E-03	-1.451705E-04	-5.970303E+01	3.946240E+01	1.407728E+02	5.656792E+02	-1.235925E+03	-2.074737E+02	-7.240475E+01	3.998248E+01	1.461531E+02	5.827754E+02	-1.022610E+03	1.631730E+02	1.270171E+01	-5.200752E-01	-5.380289E+00	-1.709614E+01	-2.133153E+02	-3.706468E+02	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	2.175353E-03	2.599335E-03	3.614747E-03	5.730934E-02	6.125023E-03	4.475385E-03	-3.242257E-03	-4.692738E-03	2.926184E-03	3.977416E-02	4.735733E-03	4.337497E-03	2.381739E+01	5.291574E+01	4.161366E+01	5.681937E+01	7.000008E+01	-1.655781E+01	4.777457E+01	-3.446362E+01	-4.152432E-01	-1.841943E+01	-9.615633E+00	1.864095E+01
