-1.000000E+1	1.273705E-3	1.102031E-3	-1.832899E+0	-1.298350E+0	6.486412E-4	9.032729E-4
-9.960000E+0	1.265704E-3	9.006485E-4	-1.833215E+0	-1.298378E+0	7.513152E-4	7.739243E-4
-9.920000E+0	1.227033E-3	1.132705E-3	-1.833233E+0	-1.298349E+0	6.193057E-4	1.073960E-3
-9.880000E+0	1.023009E-3	8.699744E-4	-1.833257E+0	-1.298382E+0	4.419597E-4	1.059291E-3
-9.840000E+0	1.056346E-3	8.526368E-4	-1.833009E+0	-1.298188E+0	4.699617E-4	7.845922E-4
-9.800000E+0	9.763367E-4	4.698771E-4	-1.833207E+0	-1.298222E+0	2.179436E-4	6.232398E-4
-9.760000E+0	1.083016E-3	1.046017E-3	-1.833237E+0	-1.298297E+0	3.699545E-4	6.445756E-4
-9.720000E+0	1.264370E-3	7.926222E-4	-1.833163E+0	-1.298434E+0	9.419955E-4	1.410000E-3
-9.680000E+0	1.077682E-3	5.258908E-4	-1.833147E+0	-1.298196E+0	4.752954E-4	1.036622E-3
-9.640000E+0	1.245701E-3	1.204722E-3	-1.833053E+0	-1.298370E+0	3.819553E-4	8.552672E-4
-9.600000E+0	1.031010E-3	9.126514E-4	-1.832969E+0	-1.298210E+0	2.352782E-4	6.819134E-4
-9.560000E+0	1.311042E-3	1.207390E-3	-1.833071E+0	-1.298230E+0	2.352782E-4	4.778892E-4
-9.520000E+0	1.133688E-3	9.739997E-4	-1.833150E+0	-1.298414E+0	5.206320E-4	4.352175E-4
-9.480000E+0	1.149690E-3	8.606388E-4	-1.833061E+0	-1.298360E+0	8.593229E-4	7.952601E-4
-9.440000E+0	1.352381E-3	1.076691E-3	-1.833122E+0	-1.298404E+0	3.979565E-4	1.060625E-3
-9.400000E+0	1.367049E-3	6.859296E-4	-1.833290E+0	-1.298320E+0	6.073049E-4	1.208642E-3
-9.360000E+0	9.763367E-4	1.087361E-3	-1.833129E+0	-1.298174E+0	3.432859E-4	5.512313E-4
-9.320000E+0	1.157691E-3	1.236730E-3	-1.833453E+0	-1.298408E+0	4.179579E-4	6.992488E-4
-9.280000E+0	1.596409E-3	1.159378E-3	-1.833322E+0	-1.298196E+0	4.512937E-4	9.846159E-4
