Time	Cartesian Command X (in)	Cartesian Command Y (in)	Cartesian Command Z (in)	Cartesian Command Rx (rad)	Cartesian Command Ry (rad)	Cartesian Command Rz (rad)	Cartesian Command LBCB1 X (in)	Cartesian Command LBCB1 Y (in)	Cartesian Command LBCB1 Z (in)	Cartesian Command LBCB1 Rx (rad)	Cartesian Command LBCB1 Ry (rad)	Cartesian Command LBCB1 Rz (rad)	Cartesian Command LBCB2 X (in)	Cartesian Command LBCB2 Y (in)	Cartesian Command LBCB2 Z (in)	Cartesian Command LBCB2 Rx (rad)	Cartesian Command LBCB2 Ry (rad)	Cartesian Command LBCB2 Rz (rad)	Cartesian Displacement X (in)	Cartesian Displacement Y (in)	Cartesian Displacement Z (in)	Cartesian Rotation Rx (rad)	Cartesian Rotation Ry (rad)	Cartesian Rotation Rz (rad)	Cartesian Displacement LBCB1 X (in)	Cartesian Displacement LBCB1 Y (in)	Cartesian Displacement LBCB1 Z (in)	Cartesian Rotation LBCB1 Rx (rad)	Cartesian Rotation LBCB1 Ry (rad)	Cartesian Rotation LBCB1 Rz (rad)	Cartesian Displacement LBCB2 X (in)	Cartesian Displacement LBCB2 Y (in)	Cartesian Displacement LBCB2 Z (in)	Cartesian Rotation LBCB2 Rx (rad)	Cartesian Rotation LBCB2 Ry (rad)	Cartesian Rotation LBCB2 Rz (rad)	Cartesian Force X (lb)	Cartesian Force Y (lb)	Cartesian Force Z (lb)	Cartesian Moment Mx (lb*in)	Cartesian Moment My (lb*in)	Cartesian Moment Mz (lb*in)	Cartesian Force LBCB1 X (lb)	Cartesian Force LBCB1 Y (lb)	Cartesian Force LBCB1 Z (lb)	Cartesian Moment LBCB1 Mx (lb*in)	Cartesian Moment LBCB1 My (lb*in)	Cartesian Moment LBCB1 Mz (lb*in)	Cartesian Force LBCB2 X (lb)	Cartesian Force LBCB2 Y (lb)	Cartesian Force LBCB2 Z (lb)	Cartesian Moment LBCB2 Mx (lb*in)	Cartesian Moment LBCB2 My (lb*in)	Cartesian Moment LBCB2 Mz (lb*in)	Actuator Command LBCB1 X1 (in)	Actuator Command LBCB1 X2 (in)	Actuator Command LBCB1 Y1 (in)	Actuator Command LBCB1 Z1 (in)	Actuator Command LBCB1 Z2 (in)	Actuator Command LBCB1 Z3 (in)	Actuator Command LBCB2 X1 (in)	Actuator Command LBCB2 X2 (in)	Actuator Command LBCB2 Y1 (in)	Actuator Command LBCB2 Z1 (in)	Actuator Command LBCB2 Z2 (in)	Actuator Command LBCB2 Z3 (in)	Actuator Stroke LBCB1 X1 (in)	Actuator Stroke LBCB1 X2 (in)	Actuator Stroke LBCB1 Y1 (in)	Actuator Stroke LBCB1 Z1 (in)	Actuator Stroke LBCB1 Z2 (in)	Actuator Stroke LBCB1 Z3 (in)	Actuator Stroke LBCB2 X1 (in)	Actuator Stroke LBCB2 X2 (in)	Actuator Stroke LBCB2 Y1 (in)	Actuator Stroke LBCB2 Z1 (in)	Actuator Stroke LBCB2 Z2 (in)	Actuator Stroke LBCB2 Z3 (in)	Actuator Force LBCB1 X1 (lb)	Actuator Force LBCB1 X2 (lb)	Actuator Force LBCB1 Y1 (lb)	Actuator Force LBCB1 Z1 (lb)	Actuator Force LBCB1 Z2 (lb)	Actuator Force LBCB1 Z3 (lb)	Actuator Force LBCB2 X1 (lb)	Actuator Force LBCB2 X2 (lb)	Actuator Force LBCB2 Y1 (lb)	Actuator Force LBCB2 Z1 (lb)	Actuator Force LBCB2 Z2 (lb)	Actuator Force LBCB2 Z3 (lb)	
6/19/2007 10:17:06.31 AM	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-6.166351E-4	-8.228387E-5	2.014796E-4	1.478166E-5	7.434765E-6	-2.030763E-5	-5.153394E-4	-2.951058E-4	2.151524E-4	4.984469E-5	1.763446E-5	-2.783242E-5	-7.179307E-4	1.305380E-4	1.878068E-4	-2.028138E-5	-2.764926E-6	-1.278284E-5	-1.712807E+0	-2.066275E-1	-2.606508E+0	1.087614E+1	-9.620198E+0	8.161969E+0	-1.210864E+0	3.138484E-1	-1.009254E+0	1.278133E+1	1.150279E+0	5.355813E+0	-5.019426E-1	-5.204759E-1	-1.597254E+0	-1.905189E+0	-1.077048E+1	2.806156E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.445166E-4	4.293847E-4	-2.511552E-4	-3.943054E-5	4.380242E-4	-8.404735E-6	-6.367178E-4	-3.965513E-4	1.467029E-4	1.022418E-4	1.298498E-4	-7.934069E-5	2.448337E+1	5.240972E+1	4.154873E+1	5.839975E+1	7.015575E+1	-1.850648E+1	4.746694E+1	-3.431311E+1	-4.154402E-1	-2.292429E+1	-9.705386E+0	1.895108E+1
6/19/2007 10:17:06.81 AM	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-6.128530E-4	-5.043056E-5	1.877666E-4	1.526423E-5	7.737975E-6	-2.307505E-5	-4.910838E-4	-2.313582E-4	2.070989E-4	5.160537E-5	1.686710E-5	-3.061963E-5	-7.346221E-4	1.304971E-4	1.684343E-4	-2.107692E-5	-1.391146E-6	-1.553047E-5	-1.730422E+0	-2.378222E-1	-2.515459E+0	1.082266E+1	-9.986004E+0	7.987405E+0	-1.250646E+0	2.863703E-1	-9.431462E-1	1.281284E+1	3.766082E-1	4.960342E+0	-4.797757E-1	-5.241925E-1	-1.572313E+0	-1.990176E+0	-1.036261E+1	3.027062E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.100082E-4	4.148808E-4	-2.015288E-4	-3.743084E-5	4.395891E-4	-2.374233E-5	-6.456104E-4	-4.281801E-4	1.604648E-4	1.009397E-4	1.086940E-4	-9.291945E-5	2.448373E+1	5.245186E+1	4.151954E+1	5.845829E+1	7.018190E+1	-1.853073E+1	4.745734E+1	-3.428025E+1	-4.193920E-1	-2.289320E+1	-9.711910E+0	1.894536E+1
6/19/2007 10:17:07.32 AM	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-6.164128E-4	-1.255465E-4	1.993502E-4	1.420938E-5	7.358398E-6	-1.815118E-5	-5.078538E-4	-3.628268E-4	2.116456E-4	5.064420E-5	1.819887E-5	-1.864670E-5	-7.249718E-4	1.117338E-4	1.870547E-4	-2.222544E-5	-3.482078E-6	-1.765566E-5	-1.755762E+0	-2.184037E-1	-2.624765E+0	1.068430E+1	-9.566605E+0	7.613772E+0	-1.249087E+0	2.926397E-1	-1.008333E+0	1.266332E+1	1.076653E+0	5.008522E+0	-5.066751E-1	-5.110434E-1	-1.616431E+0	-1.979021E+0	-1.064326E+1	2.605251E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.785596E-4	3.773721E-4	-2.480020E-4	-5.032940E-5	4.374989E-4	-1.660527E-5	-6.250857E-4	-4.236884E-4	1.521944E-4	9.203389E-5	1.187251E-4	-7.188540E-5	2.448152E+1	5.245148E+1	4.152637E+1	5.840649E+1	7.015578E+1	-1.851898E+1	4.747877E+1	-3.432964E+1	-4.056419E-1	-2.291187E+1	-9.738806E+0	1.895192E+1
6/19/2007 10:17:07.81 AM	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-6.059691E-4	-1.105459E-4	1.956429E-4	1.644727E-5	7.508430E-6	-2.251695E-5	-4.742647E-4	-3.086718E-4	1.988521E-4	5.152240E-5	1.782656E-5	-2.540448E-5	-7.376735E-4	8.757993E-5	1.924336E-4	-1.862786E-5	-2.809698E-6	-1.962942E-5	-1.717207E+0	-2.191464E-1	-2.557365E+0	1.093768E+1	-9.455786E+0	8.200247E+0	-1.254524E+0	3.017921E-1	-9.709827E-1	1.276346E+1	1.194213E+0	5.020265E+0	-4.626830E-1	-5.209385E-1	-1.586382E+0	-1.825784E+0	-1.065000E+1	3.179982E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.137366E-4	3.713883E-4	-2.428627E-4	-5.824714E-5	4.294852E-4	-3.304979E-5	-6.204486E-4	-4.476675E-4	1.642514E-4	1.064175E-4	1.423988E-4	-8.286134E-5	2.447948E+1	5.246010E+1	4.153598E+1	5.838916E+1	7.018793E+1	-1.850105E+1	4.744691E+1	-3.425175E+1	-4.159073E-1	-2.291777E+1	-9.688461E+0	1.892595E+1
6/19/2007 10:17:08.31 AM	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-6.010403E-4	-9.453895E-5	1.979652E-4	1.396158E-5	5.716906E-6	-2.268079E-5	-4.970470E-4	-2.881381E-4	1.972527E-4	4.895119E-5	1.631145E-5	-2.402973E-5	-7.050335E-4	9.906020E-5	1.986778E-4	-2.102803E-5	-4.877635E-6	-2.133184E-5	-1.755088E+0	-1.794360E-1	-2.559516E+0	1.104120E+1	-1.048726E+1	8.275479E+0	-1.274773E+0	3.411883E-1	-9.432957E-1	1.290033E+1	3.789789E-1	5.251034E+0	-4.803152E-1	-5.206244E-1	-1.616220E+0	-1.859133E+0	-1.086624E+1	3.024445E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.392457E-4	3.922217E-4	-2.236793E-4	-3.999414E-5	4.178513E-4	-1.999996E-5	-5.855967E-4	-4.212827E-4	1.723190E-4	8.546639E-5	1.341260E-4	-6.809821E-5	2.448303E+1	5.247760E+1	4.157645E+1	5.844874E+1	7.015815E+1	-1.852074E+1	4.745455E+1	-3.427785E+1	-4.154786E-1	-2.293134E+1	-9.702416E+0	1.892929E+1
6/19/2007 10:17:08.81 AM	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-5.749910E-4	-1.034058E-4	1.949163E-4	1.565829E-5	6.768608E-6	-2.149887E-5	-4.425082E-4	-3.140568E-4	2.089340E-4	5.182626E-5	1.784185E-5	-2.444778E-5	-7.074738E-4	1.072452E-4	1.808985E-4	-2.050969E-5	-4.304634E-6	-1.854997E-5	-1.662402E+0	-2.391490E-1	-2.531394E+0	1.073553E+1	-9.671339E+0	8.396880E+0	-1.206640E+0	2.856106E-1	-9.604934E-1	1.261765E+1	8.499461E-1	5.201523E+0	-4.557621E-1	-5.247597E-1	-1.570900E+0	-1.882121E+0	-1.052128E+1	3.195357E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	3.916223E-4	3.396388E-4	-2.369248E-4	-4.836524E-5	4.410027E-4	-2.444936E-5	-6.046544E-4	-4.164696E-4	1.594789E-4	7.518866E-5	1.196504E-4	-8.748851E-5	2.448757E+1	5.240194E+1	4.151912E+1	5.842343E+1	7.016938E+1	-1.848602E+1	4.745200E+1	-3.424964E+1	-4.199065E-1	-2.290842E+1	-9.690131E+0	1.893264E+1
6/19/2007 10:17:09.31 AM	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-5.837926E-4	-9.889250E-5	2.097524E-4	1.664190E-5	7.395505E-6	-2.068339E-5	-4.624789E-4	-3.161543E-4	2.220577E-4	5.210379E-5	1.966114E-5	-2.374691E-5	-7.051062E-4	1.183693E-4	1.974470E-4	-1.881999E-5	-4.870131E-6	-1.761987E-5	-1.736321E+0	-2.038196E-1	-2.488116E+0	1.109500E+1	-1.030197E+1	8.337853E+0	-1.288098E+0	3.227224E-1	-9.218126E-1	1.279644E+1	3.716997E-1	5.142290E+0	-4.482225E-1	-5.265420E-1	-1.566303E+0	-1.701432E+0	-1.067367E+1	3.195563E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.158471E-4	3.566374E-4	-2.325558E-4	-5.907852E-5	4.526889E-4	-1.542738E-5	-5.997337E-4	-4.080213E-4	1.751786E-4	8.443079E-5	1.434813E-4	-7.989520E-5	2.449344E+1	5.248154E+1	4.155755E+1	5.844825E+1	7.016751E+1	-1.850761E+1	4.745741E+1	-3.424719E+1	-4.217142E-1	-2.292242E+1	-9.662502E+0	1.892160E+1
6/19/2007 10:17:09.81 AM	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-6.004677E-4	-1.157946E-4	2.094457E-4	1.745533E-5	7.879438E-6	-1.938685E-5	-4.903002E-4	-3.452592E-4	2.157230E-4	5.302756E-5	1.992644E-5	-2.252447E-5	-7.106352E-4	1.136700E-4	2.031684E-4	-1.811689E-5	-4.167560E-6	-1.624923E-5	-1.743818E+0	-2.499597E-1	-2.476721E+0	1.057501E+1	-1.005202E+1	8.201062E+0	-1.253899E+0	2.830707E-1	-8.903205E-1	1.256079E+1	8.867056E-2	4.990560E+0	-4.899191E-1	-5.330304E-1	-1.586400E+0	-1.985780E+0	-1.014069E+1	3.210502E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.468252E-4	3.736714E-4	-2.492752E-4	-6.888889E-5	4.503848E-4	-2.659970E-5	-6.076561E-4	-4.055068E-4	1.673190E-4	9.935680E-5	1.535960E-4	-7.650334E-5	2.449049E+1	5.244791E+1	4.151664E+1	5.847721E+1	7.017241E+1	-1.848733E+1	4.743916E+1	-3.427274E+1	-4.286396E-1	-2.287055E+1	-9.718310E+0	1.892062E+1
6/19/2007 10:17:10.31 AM	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-6.119235E-4	-6.424808E-5	2.068458E-4	1.717255E-5	5.808567E-6	-2.381762E-5	-4.978634E-4	-2.317597E-4	2.067437E-4	5.135846E-5	1.750989E-5	-3.060381E-5	-7.259837E-4	1.032635E-4	2.069478E-4	-1.701336E-5	-5.892752E-6	-1.703143E-5	-1.713875E+0	-2.067055E-1	-2.498185E+0	1.129478E+1	-1.033849E+1	8.448343E+0	-1.242126E+0	3.171029E-1	-8.970749E-1	1.302450E+1	5.538488E-1	5.348004E+0	-4.717492E-1	-5.238084E-1	-1.601110E+0	-1.729720E+0	-1.089234E+1	3.100339E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.151388E-4	4.206202E-4	-2.044257E-4	-4.620818E-5	4.370701E-4	-2.389095E-5	-6.178797E-4	-4.261239E-4	1.662204E-4	8.054227E-5	1.600876E-4	-8.064318E-5	2.449673E+1	5.242972E+1	4.155144E+1	5.843344E+1	7.021411E+1	-1.849759E+1	4.745326E+1	-3.426769E+1	-4.188301E-1	-2.293581E+1	-9.676720E+0	1.892118E+1
6/19/2007 10:17:10.81 AM	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-6.102810E-4	-1.432364E-4	1.987913E-4	1.692319E-5	7.005521E-6	-1.844513E-5	-4.958895E-4	-3.951386E-4	2.143845E-4	5.192927E-5	1.889114E-5	-1.868998E-5	-7.246725E-4	1.086658E-4	1.831981E-4	-1.808290E-5	-4.880100E-6	-1.820028E-5	-1.717417E+0	-1.809060E-1	-2.494937E+0	1.102535E+1	-9.186884E+0	8.463812E+0	-1.223926E+0	3.350265E-1	-9.698143E-1	1.289767E+1	9.025408E-1	5.528574E+0	-4.934904E-1	-5.159324E-1	-1.525123E+0	-1.872316E+0	-1.008942E+1	2.935238E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.688976E-4	3.641864E-4	-2.735376E-4	-5.666102E-5	4.453521E-4	-2.108875E-5	-6.190028E-4	-4.347639E-4	1.703537E-4	7.007750E-5	1.327217E-4	-9.775573E-5	2.449114E+1	5.241545E+1	4.157082E+1	5.841249E+1	7.016393E+1	-1.849810E+1	4.745335E+1	-3.429054E+1	-4.108820E-1	-2.287624E+1	-9.688861E+0	1.895472E+1
6/19/2007 10:17:11.32 AM	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-6.075647E-4	-1.202564E-4	2.200034E-4	1.726140E-5	6.948264E-6	-2.116295E-5	-4.858039E-4	-3.373074E-4	2.334378E-4	5.108838E-5	2.016256E-5	-2.429782E-5	-7.293255E-4	9.679453E-5	2.065689E-4	-1.656558E-5	-6.266035E-6	-1.802807E-5	-1.804353E+0	-2.544372E-1	-2.497400E+0	1.051509E+1	-9.389661E+0	7.458319E+0	-1.335025E+0	2.784702E-1	-9.084256E-1	1.251375E+1	1.093311E+0	4.359215E+0	-4.693281E-1	-5.329074E-1	-1.588975E+0	-1.998662E+0	-1.048297E+1	3.099104E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.368362E-4	3.857371E-4	-2.600484E-4	-5.426852E-5	4.584314E-4	6.304527E-8	-6.163940E-4	-4.350567E-4	1.686141E-4	7.529522E-5	1.613111E-4	-8.375094E-5	2.446801E+1	5.255613E+1	4.151211E+1	5.838666E+1	7.021399E+1	-1.848261E+1	4.746209E+1	-3.427407E+1	-4.283510E-1	-2.290101E+1	-9.712649E+0	1.893613E+1
6/19/2007 10:17:11.81 AM	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-5.850186E-4	-6.349018E-5	2.145766E-4	1.460197E-5	6.840072E-6	-2.162793E-5	-4.729289E-4	-2.167303E-4	2.408906E-4	4.626908E-5	1.890362E-5	-2.408067E-5	-6.971082E-4	8.974992E-5	1.882626E-4	-1.706515E-5	-5.223478E-6	-1.917519E-5	-1.762407E+0	-2.772137E-1	-2.506145E+0	1.038447E+1	-1.002223E+1	7.159975E+0	-1.244093E+0	2.400267E-1	-8.747145E-1	1.227550E+1	6.517802E-1	4.327439E+0	-5.183135E-1	-5.172404E-1	-1.631430E+0	-1.891033E+0	-1.067401E+1	2.832536E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.223619E-4	3.839783E-4	-1.623735E-4	-3.032005E-5	4.446687E-4	3.256564E-5	-5.856531E-4	-4.133214E-4	1.644197E-4	7.064399E-5	1.422434E-4	-9.803976E-5	2.444771E+1	5.248083E+1	4.147048E+1	5.843298E+1	7.021666E+1	-1.845649E+1	4.745284E+1	-3.431592E+1	-4.120667E-1	-2.291124E+1	-9.725256E+0	1.892805E+1
6/19/2007 10:17:12.31 AM	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-6.038583E-4	-1.045280E-4	2.177936E-4	1.422789E-5	7.741806E-6	-1.955090E-5	-4.874406E-4	-2.944292E-4	2.362968E-4	4.387605E-5	2.122680E-5	-1.896512E-5	-7.202759E-4	8.537324E-5	1.992904E-4	-1.542027E-5	-5.743192E-6	-2.013669E-5	-1.751512E+0	-2.236356E-1	-2.347845E+0	1.094063E+1	-1.074402E+1	8.132590E+0	-1.295767E+0	3.223898E-1	-7.490716E-1	1.279032E+1	-6.239239E-4	4.826340E+0	-4.557458E-1	-5.460254E-1	-1.598774E+0	-1.849688E+0	-1.074339E+1	3.306250E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.511164E-4	3.734610E-4	-2.182948E-4	-6.535162E-5	4.250530E-4	3.592307E-5	-5.981055E-4	-4.393910E-4	1.776046E-4	7.496375E-5	1.603670E-4	-9.576460E-5	2.446210E+1	5.252027E+1	4.155651E+1	5.845770E+1	7.025929E+1	-1.843806E+1	4.745726E+1	-3.425519E+1	-4.418428E-1	-2.292112E+1	-9.681516E+0	1.891445E+1
6/19/2007 10:17:12.81 AM	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-6.053408E-4	-1.002386E-4	2.328858E-4	1.386672E-5	7.940135E-6	-2.424412E-5	-4.768704E-4	-2.842615E-4	2.582823E-4	4.574654E-5	2.185726E-5	-2.820106E-5	-7.338111E-4	8.378432E-5	2.074893E-4	-1.801310E-5	-5.976993E-6	-2.028719E-5	-1.756748E+0	-2.402128E-1	-2.465097E+0	1.016497E+1	-1.039719E+1	7.520341E+0	-1.298485E+0	2.928720E-1	-8.229334E-1	1.237421E+1	2.961616E-1	4.445426E+0	-4.582637E-1	-5.330848E-1	-1.642163E+0	-2.209243E+0	-1.069335E+1	3.074914E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.080245E-4	4.087421E-4	-2.610852E-4	-5.162972E-5	4.550540E-4	4.796732E-5	-6.118654E-4	-4.468989E-4	1.658402E-4	7.994032E-5	1.557157E-4	-7.547457E-5	2.444713E+1	5.253874E+1	4.152705E+1	5.844497E+1	7.020999E+1	-1.844330E+1	4.747081E+1	-3.427106E+1	-4.284390E-1	-2.291287E+1	-9.757684E+0	1.893631E+1
6/19/2007 10:17:13.31 AM	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	-6.016504E-4	-1.063937E-4	2.284917E-4	1.330467E-5	7.858064E-6	-1.824141E-5	-4.413733E-4	-2.970868E-4	2.548042E-4	4.400798E-5	2.186866E-5	-1.595242E-5	-7.619275E-4	8.429934E-5	2.021792E-4	-1.739865E-5	-6.152531E-6	-2.053040E-5	-1.698688E+0	-2.667321E-1	-2.478123E+0	1.049316E+1	-9.533555E+0	7.961789E+0	-1.210051E+0	2.783711E-1	-8.833906E-1	1.256102E+1	6.378943E-1	4.778934E+0	-4.886372E-1	-5.451032E-1	-1.594732E+0	-2.067859E+0	-1.017145E+1	3.182856E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.263453E-4	3.208629E-4	-1.947331E-4	-5.525323E-5	4.432174E-4	5.282087E-5	-6.384423E-4	-4.775024E-4	1.699372E-4	7.237751E-5	1.530370E-4	-8.407177E-5	2.444761E+1	5.244489E+1	4.151042E+1	5.843322E+1	7.021549E+1	-1.846341E+1	4.745265E+1	-3.428508E+1	-4.410631E-1	-2.287044E+1	-9.726904E+0	1.892364E+1
