1/16/2006 9:53:24.83 PM	-8.648639E-1	-8.647578E-1	4.398231E-2	4.683711E-1	4.674366E-1	4.682165E-1	-8.630403E-1	-8.622083E-1	4.300132E-2	4.674703E-1	4.657674E-1	4.673530E-1	1.931880E+0	1.229249E+0	-2.008111E+0	6.325033E+1	4.829763E+1	7.043730E+0	0.000000E+0	0.000000E+0	1.464023E-1	0.000000E+0	0.000000E+0	0.000000E+0	1.063124E+0	-1.269743E-1	4.174226E-1	-1.684564E-4	-7.848433E-5	-2.817067E-5	7.690325E+0	-3.237207E+0	1.186324E+2	7.923255E+0	-4.625114E+1	-2.990933E+0	7.982480E+0	-3.142213E+0	1.158354E+2	8.826373E+0	-5.041178E+1	-1.734268E-1	7.690325E+0	-3.237207E+0	1.186324E+2	7.923255E+0	-4.625114E+1	-2.990933E+0	
1/16/2006 9:53:30.58 PM	-8.648639E-1	-8.647578E-1	4.398231E-2	4.683711E-1	4.674366E-1	4.682165E-1	-8.630310E-1	-8.619837E-1	4.305268E-2	4.674884E-1	4.656623E-1	4.670950E-1	2.262196E+0	1.193157E+0	-1.747639E+0	6.291672E+1	4.810974E+1	7.167432E+0	0.000000E+0	0.000000E+0	1.464023E-1	0.000000E+0	0.000000E+0	0.000000E+0	1.063013E+0	-1.269675E-1	4.173749E-1	-1.551352E-4	-9.544288E-5	-5.730500E-5	7.403375E+0	-2.987506E+0	1.184182E+2	8.601428E+0	-4.470143E+1	-1.760746E+0	7.523750E+0	-3.173890E+0	1.185679E+2	7.283694E+0	-4.518615E+1	-4.034395E+0	7.403375E+0	-2.987506E+0	1.184182E+2	8.601428E+0	-4.470143E+1	-1.760746E+0	
1/16/2006 9:53:39.92 PM	-9.088151E-1	-9.087080E-1	4.855389E-2	4.727765E-1	4.718420E-1	4.726223E-1	-9.070982E-1	-9.056782E-1	4.804503E-2	4.719336E-1	4.703876E-1	4.720721E-1	1.313416E+0	7.425800E-1	-2.157534E+0	6.354368E+1	4.833854E+1	7.393064E+0	4.709300E-2	0.000000E+0	1.464023E-1	0.000000E+0	0.000000E+0	0.000000E+0	1.110181E+0	-1.264537E-1	4.175880E-1	-1.846574E-4	-5.998299E-5	-8.738009E-5	9.239542E+0	-3.370422E+0	1.188312E+2	5.177629E+0	-4.707769E+1	-1.780491E+0	1.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	3.569446E+1	-2.937085E+0	1.395909E+1	-7.770513E+1	-6.326957E+1	6.616809E+1	
1/16/2006 9:53:45.55 PM	-9.525719E-1	-9.524638E-1	5.330189E-2	4.773521E-1	4.764176E-1	4.771983E-1	-9.504250E-1	-9.497119E-1	5.228242E-2	4.768375E-1	4.749517E-1	4.766239E-1	8.984501E-1	2.030389E-1	-2.567811E+0	6.381254E+1	4.880324E+1	7.758931E+0	9.400000E-2	0.000000E+0	1.464023E-1	0.000000E+0	0.000000E+0	0.000000E+0	1.156946E+0	-1.270457E-1	4.177628E-1	-1.762053E-4	-9.081589E-5	-1.150289E-5	1.066344E+1	-3.767866E+0	1.194166E+2	3.001219E+0	-4.507454E+1	4.094998E-1	1.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	2.258136E+1	-1.089570E+1	1.383772E+1	-9.002533E+1	1.050515E+2	4.530638E+1	
1/16/2006 9:53:48.64 PM	-9.959655E-1	-9.958565E-1	5.820432E-2	4.820767E-1	4.811422E-1	4.819233E-1	-9.937449E-1	-9.933174E-1	5.716025E-2	4.814757E-1	4.799609E-1	4.813487E-1	1.187241E+0	-5.264790E-2	-2.278615E+0	6.351495E+1	4.941303E+1	8.028308E+0	1.405400E-1	0.000000E+0	1.464023E-1	0.000000E+0	0.000000E+0	0.000000E+0	1.203546E+0	-1.272174E-1	4.178396E-1	-1.444908E-4	-7.124264E-5	8.313281E-6	1.118944E+1	-3.499179E+0	1.200449E+2	5.891663E+0	-3.949553E+1	2.672929E+0	1.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	1.293756E+1	4.104354E+0	7.604112E+0	6.122334E+1	1.255899E+2	3.501619E+1	
1/16/2006 9:53:51.73 PM	-1.038816E+0	-1.038706E+0	6.323491E-2	4.869249E-1	4.859904E-1	4.867719E-1	-1.036915E+0	-1.036009E+0	6.259714E-2	4.864181E-1	4.844236E-1	4.856998E-1	4.895458E-1	-1.579254E-1	-1.867687E+0	6.343750E+1	4.958941E+1	8.223720E+0	1.865200E-1	0.000000E+0	1.464023E-1	0.000000E+0	0.000000E+0	0.000000E+0	1.249616E+0	-1.268035E-1	4.176852E-1	-1.388117E-4	-1.170939E-4	-4.715528E-5	1.248017E+1	-3.098748E+0	1.201180E+2	6.513942E+0	-3.840719E+1	1.072832E+0	1.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	2.807160E+1	8.708815E+0	1.590323E+0	1.353370E+1	2.366978E+1	-3.479984E+1	
1/16/2006 9:53:54.84 PM	-1.080958E+0	-1.080847E+0	6.836585E-2	4.918699E-1	4.909355E-1	4.917174E-1	-1.078516E+0	-1.077421E+0	6.765457E-2	4.907345E-1	4.894392E-1	4.912621E-1	1.014019E+0	-5.979741E-1	-2.359805E+0	6.283311E+1	5.003150E+1	8.419415E+0	2.317600E-1	0.000000E+0	1.464023E-1	0.000000E+0	0.000000E+0	0.000000E+0	1.294172E+0	-1.264564E-1	4.175493E-1	-1.961902E-4	-3.278271E-5	-4.581800E-5	1.279728E+1	-3.563509E+0	1.199884E+2	7.204105E+0	-3.205411E+1	5.317828E+0	1.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	7.993417E+0	-8.414021E+0	-1.286372E+0	5.005974E+0	1.119409E+2	1.364706E+2	
1/16/2006 9:53:57.94 PM	-1.122232E+0	-1.122120E+0	7.356779E-2	4.968836E-1	4.959492E-1	4.967315E-1	-1.120384E+0	-1.119738E+0	7.301249E-2	4.960300E-1	4.948544E-1	4.962883E-1	2.859812E-1	-5.366191E-1	-2.113742E+0	6.218449E+1	5.035250E+1	8.817936E+0	2.760900E-1	0.000000E+0	1.464023E-1	0.000000E+0	0.000000E+0	0.000000E+0	1.339386E+0	-1.266443E-1	4.177652E-1	-1.518410E-4	-3.966536E-5	-1.270955E-5	1.391004E+1	-3.323716E+0	1.198355E+2	6.771804E+0	-2.550526E+1	2.779772E+0	1.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	2.510160E+1	5.409283E+0	-3.449790E+0	-9.751883E+0	1.477295E+2	-5.725370E+1	
1/16/2006 9:54:01.03 PM	-1.162472E+0	-1.162359E+0	7.880772E-2	5.019340E-1	5.009998E-1	5.017823E-1	-1.160052E+0	-1.159002E+0	7.779017E-2	5.011874E-1	4.999936E-1	5.010015E-1	-4.478070E-1	-3.577171E-1	-2.275257E+0	6.198336E+1	5.067893E+1	8.699867E+0	3.193300E-1	0.000000E+0	1.464023E-1	0.000000E+0	0.000000E+0	0.000000E+0	1.381920E+0	-1.272697E-1	4.179090E-1	-1.144003E-4	-5.909215E-5	-7.258120E-5	1.483591E+1	-3.475659E+0	1.195408E+2	6.916848E+0	-2.422994E+1	-7.442912E-1	1.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	2.281374E+1	-7.923737E+0	-8.470144E+0	1.916097E+1	5.710226E+0	-7.763467E+1	
1/16/2006 9:54:04.19 PM	-1.201531E+0	-1.201418E+0	8.405276E-2	5.069896E-1	5.060554E-1	5.068382E-1	-1.199040E+0	-1.198409E+0	8.331905E-2	5.060400E-1	5.050036E-1	5.063511E-1	7.453281E-2	-8.616919E-1	-2.367393E+0	6.096588E+1	5.073148E+1	9.124182E+0	3.613200E-1	0.000000E+0	1.464023E-1	0.000000E+0	0.000000E+0	0.000000E+0	1.423954E+0	-1.267798E-1	4.178284E-1	-1.431621E-4	-3.134440E-5	-1.412651E-5	1.516246E+1	-3.551417E+0	1.189316E+2	7.378868E+0	-1.649964E+1	4.025091E+0	1.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	7.510591E+0	-3.208238E+0	-1.752172E+1	2.053252E+1	1.562822E+2	1.273441E+2	
