0	0	0	0	0	0	0
5	0.05	0	0	0	0	0
10	0.1	0	0	0	0	0
15	0.15	0	0	0	0	0
20	0.2	0	0	0	0	0
25	0.25	0	0	0	0	0
30	0.3	0	0	0	0	0
35	0.35	0	0	0	0	0
40	0.4	0	0	0	0	0
45	0.45	0	0	0	0	0
50	0.5	0	0	0	0	0
55	0.55	0	0	0	0	0
60	0.6	0	0	0	0	0
65	0.65	0	0	0	0	0
70	0.7	0	0	0	0	0
75	0.75	0	0	0	0	0
80	0.8	0	0	0	0	0
85	0.85	0	0	0	0	0
90	0.9	0	0	0	0	0
95	0.95	0	0	0	0	0
100	1	0	0	0	0	0
105	1.05	0	0	0	0	0
110	1.1	0	0	0	0	0
115	1.15	0	0	0	0	0
120	1.2	0	0	0	0	0
125	1.25	0	0	0	0	0
130	1.3	0	0	0	0	0
135	1.35	0	0	0	0	0
140	1.4	0	0	0	0	0
145	1.45	0	0	0	0	0
150	1.5	0	0	0	0	0
155	1.55	0	0	0	0	0
160	1.6	0	0	0	0	0
165	1.55	0	0	0	0	0
170	1.5	0	0	0	0	0
175	1.45	0	0	0	0	0
180	1.4	0	0	0	0	0
185	1.35	0	0	0	0	0
190	1.3	0	0	0	0	0
195	1.25	0	0	0	0	0
200	1.2	0	0	0	0	0
205	1.15	0	0	0	0	0
210	1.1	0	0	0	0	0
215	1.05	0	0	0	0	0
220	1	0	0	0	0	0
225	0.95	0	0	0	0	0
230	0.9	0	0	0	0	0
235	0.85	0	0	0	0	0
240	0.8	0	0	0	0	0
245	0.75	0	0	0	0	0
250	0.7	0	0	0	0	0
255	0.65	0	0	0	0	0
260	0.6	0	0	0	0	0
265	0.55	0	0	0	0	0
270	0.5	0	0	0	0	0
275	0.45	0	0	0	0	0
280	0.4	0	0	0	0	0
285	0.35	0	0	0	0	0
290	0.3	0	0	0	0	0
295	0.25	0	0	0	0	0
300	0.2	0	0	0	0	0
305	0.15	0	0	0	0	0
310	0.1	0	0	0	0	0
315	0.05	0	0	0	0	0
320	0	0	0	0	0	0
325	-0.05	0	0	0	0	0
330	-0.1	0	0	0	0	0
335	-0.15	0	0	0	0	0
340	-0.2	0	0	0	0	0
345	-0.25	0	0	0	0	0
350	-0.3	0	0	0	0	0
355	-0.35	0	0	0	0	0
360	-0.4	0	0	0	0	0
365	-0.45	0	0	0	0	0
370	-0.5	0	0	0	0	0
375	-0.55	0	0	0	0	0
380	-0.6	0	0	0	0	0
385	-0.65	0	0	0	0	0
390	-0.7	0	0	0	0	0
395	-0.75	0	0	0	0	0
400	-0.8	0	0	0	0	0
405	-0.85	0	0	0	0	0
410	-0.9	0	0	0	0	0
415	-0.95	0	0	0	0	0
420	-1	0	0	0	0	0
425	-1.05	0	0	0	0	0
430	-1.1	0	0	0	0	0
435	-1.15	0	0	0	0	0
440	-1.2	0	0	0	0	0
445	-1.25	0	0	0	0	0
450	-1.3	0	0	0	0	0
455	-1.35	0	0	0	0	0
460	-1.4	0	0	0	0	0
465	-1.45	0	0	0	0	0
470	-1.5	0	0	0	0	0
475	-1.55	0	0	0	0	0
480	-1.6	0	0	0	0	0
485	-1.55	0	0	0	0	0
490	-1.5	0	0	0	0	0
495	-1.45	0	0	0	0	0
500	-1.4	0	0	0	0	0
505	-1.35	0	0	0	0	0
510	-1.3	0	0	0	0	0
515	-1.25	0	0	0	0	0
520	-1.2	0	0	0	0	0
525	-1.15	0	0	0	0	0
530	-1.1	0	0	0	0	0
535	-1.05	0	0	0	0	0
540	-1	0	0	0	0	0
545	-0.95	0	0	0	0	0
550	-0.9	0	0	0	0	0
555	-0.85	0	0	0	0	0
560	-0.8	0	0	0	0	0
565	-0.75	0	0	0	0	0
570	-0.7	0	0	0	0	0
575	-0.65	0	0	0	0	0
580	-0.6	0	0	0	0	0
585	-0.55	0	0	0	0	0
590	-0.5	0	0	0	0	0
595	-0.45	0	0	0	0	0
600	-0.4	0	0	0	0	0
605	-0.35	0	0	0	0	0
610	-0.3	0	0	0	0	0
615	-0.25	0	0	0	0	0
620	-0.2	0	0	0	0	0
625	-0.15	0	0	0	0	0
630	-0.1	0	0	0	0	0
635	-0.05	0	0	0	0	0
640	0	0	0	0	0	0
645	0	0.05	0	0	0	0
650	0	0.1	0	0	0	0
655	0	0.15	0	0	0	0
660	0	0.2	0	0	0	0
665	0	0.25	0	0	0	0
670	0	0.3	0	0	0	0
675	0	0.35	0	0	0	0
680	0	0.4	0	0	0	0
685	0	0.45	0	0	0	0
690	0	0.5	0	0	0	0
695	0	0.55	0	0	0	0
700	0	0.6	0	0	0	0
705	0	0.65	0	0	0	0
710	0	0.7	0	0	0	0
715	0	0.75	0	0	0	0
720	0	0.8	0	0	0	0
725	0	0.75	0	0	0	0
730	0	0.7	0	0	0	0
735	0	0.65	0	0	0	0
740	0	0.6	0	0	0	0
745	0	0.55	0	0	0	0
750	0	0.5	0	0	0	0
755	0	0.45	0	0	0	0
760	0	0.4	0	0	0	0
765	0	0.35	0	0	0	0
770	0	0.3	0	0	0	0
775	0	0.25	0	0	0	0
780	0	0.2	0	0	0	0
785	0	0.15	0	0	0	0
790	0	0.1	0	0	0	0
795	0	0.05	0	0	0	0
800	0	0	0	0	0	0
805	0	-0.05	0	0	0	0
810	0	-0.1	0	0	0	0
815	0	-0.15	0	0	0	0
820	0	-0.2	0	0	0	0
825	0	-0.25	0	0	0	0
830	0	-0.3	0	0	0	0
835	0	-0.35	0	0	0	0
840	0	-0.4	0	0	0	0
845	0	-0.45	0	0	0	0
850	0	-0.5	0	0	0	0
855	0	-0.55	0	0	0	0
860	0	-0.6	0	0	0	0
865	0	-0.65	0	0	0	0
870	0	-0.7	0	0	0	0
875	0	-0.75	0	0	0	0
880	0	-0.8	0	0	0	0
885	0	-0.75	0	0	0	0
890	0	-0.7	0	0	0	0
895	0	-0.65	0	0	0	0
900	0	-0.6	0	0	0	0
905	0	-0.55	0	0	0	0
910	0	-0.5	0	0	0	0
915	0	-0.45	0	0	0	0
920	0	-0.4	0	0	0	0
925	0	-0.35	0	0	0	0
930	0	-0.3	0	0	0	0
935	0	-0.25	0	0	0	0
940	0	-0.2	0	0	0	0
945	0	-0.15	0	0	0	0
950	0	-0.1	0	0	0	0
955	0	-0.05	0	0	0	0
960	0	0	0	0	0	0
965	0	0	0.05	0	0	0
970	0	0	0.1	0	0	0
975	0	0	0.15	0	0	0
980	0	0	0.2	0	0	0
985	0	0	0.25	0	0	0
990	0	0	0.3	0	0	0
995	0	0	0.35	0	0	0
1000	0	0	0.4	0	0	0
1005	0	0	0.45	0	0	0
1010	0	0	0.5	0	0	0
1015	0	0	0.55	0	0	0
1020	0	0	0.6	0	0	0
1025	0	0	0.65	0	0	0
1030	0	0	0.7	0	0	0
1035	0	0	0.75	0	0	0
1040	0	0	0.8	0	0	0
1045	0	0	0.75	0	0	0
1050	0	0	0.7	0	0	0
1055	0	0	0.65	0	0	0
1060	0	0	0.6	0	0	0
1065	0	0	0.55	0	0	0
1070	0	0	0.5	0	0	0
1075	0	0	0.45	0	0	0
1080	0	0	0.4	0	0	0
1085	0	0	0.35	0	0	0
1090	0	0	0.3	0	0	0
1095	0	0	0.25	0	0	0
1100	0	0	0.2	0	0	0
1105	0	0	0.15	0	0	0
1110	0	0	0.1	0	0	0
1115	0	0	0.05	0	0	0
1120	0	0	0	0	0	0
1125	0	0	-0.05	0	0	0
1130	0	0	-0.1	0	0	0
1135	0	0	-0.15	0	0	0
1140	0	0	-0.2	0	0	0
1145	0	0	-0.25	0	0	0
1150	0	0	-0.3	0	0	0
1155	0	0	-0.35	0	0	0
1160	0	0	-0.4	0	0	0
1165	0	0	-0.45	0	0	0
1170	0	0	-0.5	0	0	0
1175	0	0	-0.55	0	0	0
1180	0	0	-0.6	0	0	0
1185	0	0	-0.65	0	0	0
1190	0	0	-0.7	0	0	0
1195	0	0	-0.75	0	0	0
1200	0	0	-0.8	0	0	0
1205	0	0	-0.75	0	0	0
1210	0	0	-0.7	0	0	0
1215	0	0	-0.65	0	0	0
1220	0	0	-0.6	0	0	0
1225	0	0	-0.55	0	0	0
1230	0	0	-0.5	0	0	0
1235	0	0	-0.45	0	0	0
1240	0	0	-0.4	0	0	0
1245	0	0	-0.35	0	0	0
1250	0	0	-0.3	0	0	0
1255	0	0	-0.25	0	0	0
1260	0	0	-0.2	0	0	0
1265	0	0	-0.15	0	0	0
1270	0	0	-0.1	0	0	0
1275	0	0	-0.05	0	0	0
1280	0	0	0	0	0	0
1285	0	0	0	0.004	0	0
1290	0	0	0	0.008	0	0
1295	0	0	0	0.012	0	0
1300	0	0	0	0.016	0	0
1305	0	0	0	0.02	0	0
1310	0	0	0	0.024	0	0
1315	0	0	0	0.028	0	0
1320	0	0	0	0.032	0	0
1325	0	0	0	0.036	0	0
1330	0	0	0	0.04	0	0
1335	0	0	0	0.044	0	0
1340	0	0	0	0.048	0	0
1345	0	0	0	0.052	0	0
1350	0	0	0	0.056	0	0
1355	0	0	0	0.06	0	0
1360	0	0	0	0.064	0	0
1365	0	0	0	0.068	0	0
1370	0	0	0	0.072	0	0
1375	0	0	0	0.076	0	0
1380	0	0	0	0.08	0	0
1385	0	0	0	0.076	0	0
1390	0	0	0	0.072	0	0
1395	0	0	0	0.068	0	0
1400	0	0	0	0.064	0	0
1405	0	0	0	0.06	0	0
1410	0	0	0	0.056	0	0
1415	0	0	0	0.052	0	0
1420	0	0	0	0.048	0	0
1425	0	0	0	0.044	0	0
1430	0	0	0	0.04	0	0
1435	0	0	0	0.036	0	0
1440	0	0	0	0.032	0	0
1445	0	0	0	0.028	0	0
1450	0	0	0	0.024	0	0
1455	0	0	0	0.02	0	0
1460	0	0	0	0.016	0	0
1465	0	0	0	0.012	0	0
1470	0	0	0	0.008	0	0
1475	0	0	0	0.004	0	0
1480	0	0	0	0	0	0
1485	0	0	0	-0.004	0	0
1490	0	0	0	-0.008	0	0
1495	0	0	0	-0.012	0	0
1500	0	0	0	-0.016	0	0
1505	0	0	0	-0.02	0	0
1510	0	0	0	-0.024	0	0
1515	0	0	0	-0.028	0	0
1520	0	0	0	-0.032	0	0
1525	0	0	0	-0.036	0	0
1530	0	0	0	-0.04	0	0
1535	0	0	0	-0.044	0	0
1540	0	0	0	-0.048	0	0
1545	0	0	0	-0.052	0	0
1550	0	0	0	-0.056	0	0
1555	0	0	0	-0.06	0	0
1560	0	0	0	-0.064	0	0
1565	0	0	0	-0.068	0	0
1570	0	0	0	-0.072	0	0
1575	0	0	0	-0.076	0	0
1580	0	0	0	-0.08	0	0
1585	0	0	0	-0.076	0	0
1590	0	0	0	-0.072	0	0
1595	0	0	0	-0.068	0	0
1600	0	0	0	-0.064	0	0
1605	0	0	0	-0.06	0	0
1610	0	0	0	-0.056	0	0
1615	0	0	0	-0.052	0	0
1620	0	0	0	-0.048	0	0
1625	0	0	0	-0.044	0	0
1630	0	0	0	-0.04	0	0
1635	0	0	0	-0.036	0	0
1640	0	0	0	-0.032	0	0
1645	0	0	0	-0.028	0	0
1650	0	0	0	-0.024	0	0
1655	0	0	0	-0.02	0	0
1660	0	0	0	-0.016	0	0
1665	0	0	0	-0.012	0	0
1670	0	0	0	-0.008	0	0
1675	0	0	0	-0.004	0	0
1680	0	0	0	0	0	0
1685	0	0	0	0	0.002	0
1690	0	0	0	0	0.004	0
1695	0	0	0	0	0.006	0
1700	0	0	0	0	0.008	0
1705	0	0	0	0	0.01	0
1710	0	0	0	0	0.012	0
1715	0	0	0	0	0.014	0
1720	0	0	0	0	0.016	0
1725	0	0	0	0	0.018	0
1730	0	0	0	0	0.02	0
1735	0	0	0	0	0.022	0
1740	0	0	0	0	0.024	0
1745	0	0	0	0	0.026	0
1750	0	0	0	0	0.028	0
1755	0	0	0	0	0.03	0
1760	0	0	0	0	0.032	0
1765	0	0	0	0	0.034	0
1770	0	0	0	0	0.036	0
1775	0	0	0	0	0.038	0
